city,province,country,lastUpdate,keyId,confirmed,deaths,recovered
,Aichi,Japan,2020-10-04T04:23:44+00:00,"Aichi, Japan",5426,83,4924.0
,Akita,Japan,2020-10-04T04:23:44+00:00,"Akita, Japan",53,0,53.0
,Aomori,Japan,2020-10-04T04:23:44+00:00,"Aomori, Japan",37,1,34.0
,Chiba,Japan,2020-10-04T04:23:44+00:00,"Chiba, Japan",4010,72,3580.0
,Ehime,Japan,2020-10-04T04:23:44+00:00,"Ehime, Japan",114,6,108.0
,Fukui,Japan,2020-10-04T04:23:44+00:00,"Fukui, Japan",244,11,230.0
,Fukuoka,Japan,2020-10-04T04:23:44+00:00,"Fukuoka, Japan",5059,99,4855.0
,Fukushima,Japan,2020-10-04T04:23:44+00:00,"Fukushima, Japan",263,4,214.0
,Gifu,Japan,2020-10-04T04:23:44+00:00,"Gifu, Japan",629,10,588.0
,Gunma,Japan,2020-10-04T04:23:44+00:00,"Gunma, Japan",725,19,644.0
,Hiroshima,Japan,2020-10-04T04:23:44+00:00,"Hiroshima, Japan",599,3,479.0
,Hokkaido,Japan,2020-10-04T04:23:44+00:00,"Hokkaido, Japan",2148,107,1862.0
,Hyogo,Japan,2020-10-04T04:23:44+00:00,"Hyogo, Japan",2785,59,2551.0
,Ibaraki,Japan,2020-10-04T04:23:44+00:00,"Ibaraki, Japan",671,18,606.0
,Ishikawa,Japan,2020-10-04T04:23:44+00:00,"Ishikawa, Japan",777,47,691.0
,Iwate,Japan,2020-10-04T04:23:44+00:00,"Iwate, Japan",24,0,23.0
,Kagawa,Japan,2020-10-04T04:23:44+00:00,"Kagawa, Japan",94,2,88.0
,Kagoshima,Japan,2020-10-04T04:23:44+00:00,"Kagoshima, Japan",425,12,379.0
,Kanagawa,Japan,2020-10-04T04:23:44+00:00,"Kanagawa, Japan",7108,144,6328.0
,Kochi,Japan,2020-10-04T04:23:44+00:00,"Kochi, Japan",138,4,133.0
,Kumamoto,Japan,2020-10-04T04:23:44+00:00,"Kumamoto, Japan",586,8,559.0
,Kyoto,Japan,2020-10-04T04:23:44+00:00,"Kyoto, Japan",1783,26,1669.0
,Mie,Japan,2020-10-04T04:23:44+00:00,"Mie, Japan",528,6,418.0
,Miyagi,Japan,2020-10-04T04:23:44+00:00,"Miyagi, Japan",425,2,367.0
,Miyazaki,Japan,2020-10-04T04:23:44+00:00,"Miyazaki, Japan",365,1,343.0
,Nagano,Japan,2020-10-04T04:23:44+00:00,"Nagano, Japan",311,1,307.0
,Nagasaki,Japan,2020-10-04T04:23:44+00:00,"Nagasaki, Japan",238,3,232.0
,Nara,Japan,2020-10-04T04:23:44+00:00,"Nara, Japan",580,9,548.0
,Niigata,Japan,2020-10-04T04:23:44+00:00,"Niigata, Japan",170,0,162.0
,Oita,Japan,2020-10-04T04:23:44+00:00,"Oita, Japan",158,2,153.0
,Okayama,Japan,2020-10-04T04:23:44+00:00,"Okayama, Japan",158,1,149.0
,Okinawa,Japan,2020-10-04T04:23:44+00:00,"Okinawa, Japan",2580,46,2270.0
,Osaka,Japan,2020-10-04T04:23:44+00:00,"Osaka, Japan",10770,217,9939.0
,Port Quarantine,Japan,2020-10-04T04:23:44+00:00,"Port Quarantine, Japan",991,1,514.0
,Saga,Japan,2020-10-04T04:23:44+00:00,"Saga, Japan",244,0,246.0
,Saitama,Japan,2020-10-04T04:23:44+00:00,"Saitama, Japan",4776,102,4298.0
,Shiga,Japan,2020-10-04T04:23:44+00:00,"Shiga, Japan",503,8,468.0
,Shimane,Japan,2020-10-04T04:23:44+00:00,"Shimane, Japan",140,0,139.0
,Shizuoka,Japan,2020-10-04T04:23:44+00:00,"Shizuoka, Japan",557,2,518.0
,Tochigi,Japan,2020-10-04T04:23:44+00:00,"Tochigi, Japan",435,1,383.0
,Tokushima,Japan,2020-10-04T04:23:44+00:00,"Tokushima, Japan",148,9,128.0
,Tokyo,Japan,2020-10-04T04:23:44+00:00,"Tokyo, Japan",26389,409,23430.0
,Tottori,Japan,2020-10-04T04:23:44+00:00,"Tottori, Japan",36,0,31.0
,Toyama,Japan,2020-10-04T04:23:44+00:00,"Toyama, Japan",422,26,383.0
,Unknown,Japan,2020-10-04T04:23:44+00:00,"Unknown, Japan",8,0,8.0
,Wakayama,Japan,2020-10-04T04:23:44+00:00,"Wakayama, Japan",242,4,229.0
,Yamagata,Japan,2020-10-04T04:23:44+00:00,"Yamagata, Japan",78,1,76.0
,Yamaguchi,Japan,2020-10-04T04:23:44+00:00,"Yamaguchi, Japan",201,2,191.0
,Yamanashi,Japan,2020-10-04T04:23:44+00:00,"Yamanashi, Japan",194,6,172.0
,,Jordan,2020-10-04T04:23:44+00:00,Jordan,14749,88,5101.0
,,Kazakhstan,2020-10-04T04:23:44+00:00,Kazakhstan,108177,1725,103205.0
,,Kenya,2020-10-04T04:23:44+00:00,Kenya,39184,728,25426.0
,,"Korea, South",2020-10-04T04:23:44+00:00,"Korea, South",24091,421,21845.0
,,Kosovo,2020-10-04T04:23:44+00:00,Kosovo,12683,488,8788.0
,,Kuwait,2020-10-04T04:23:44+00:00,Kuwait,106458,620,98435.0
,,Kyrgyzstan,2020-10-04T04:23:44+00:00,Kyrgyzstan,47184,1066,43278.0
,,Laos,2020-10-04T04:23:44+00:00,Laos,23,0,22.0
,,Latvia,2020-10-04T04:23:44+00:00,Latvia,2019,38,1307.0
,,Lebanon,2020-10-04T04:23:44+00:00,Lebanon,43494,398,19259.0
,,Lesotho,2020-10-04T04:23:44+00:00,Lesotho,1680,39,926.0
,,Liberia,2020-10-04T04:23:44+00:00,Liberia,1347,82,1221.0
,,Libya,2020-10-04T04:23:44+00:00,Libya,36087,578,20889.0
,,Liechtenstein,2020-10-04T04:23:44+00:00,Liechtenstein,123,1,116.0
,,Lithuania,2020-10-04T04:23:44+00:00,Lithuania,5081,94,2494.0
,,Luxembourg,2020-10-04T04:23:44+00:00,Luxembourg,8709,125,7428.0
,,MS Zaandam,2020-10-04T04:23:44+00:00,MS Zaandam,9,2,
,,Madagascar,2020-10-04T04:23:44+00:00,Madagascar,16529,232,15480.0
,,Malawi,2020-10-04T04:23:44+00:00,Malawi,5783,179,4539.0
,,Malaysia,2020-10-04T04:23:44+00:00,Malaysia,12088,137,10216.0
,,Maldives,2020-10-04T04:23:44+00:00,Maldives,10465,34,9310.0
,,Mali,2020-10-04T04:23:44+00:00,Mali,3170,131,2476.0
,,Malta,2020-10-04T04:23:44+00:00,Malta,3204,38,2711.0
,,Mauritania,2020-10-04T04:23:44+00:00,Mauritania,7517,162,7174.0
,,Mauritius,2020-10-04T04:23:44+00:00,Mauritius,385,10,357.0
,Aguascalientes,Mexico,2020-10-04T04:23:44+00:00,"Aguascalientes, Mexico",7375,669,5978.0
,Baja California,Mexico,2020-10-04T04:23:44+00:00,"Baja California, Mexico",19699,3563,15294.0
,Baja California Sur,Mexico,2020-10-04T04:23:44+00:00,"Baja California Sur, Mexico",10474,485,9187.0
,Campeche,Mexico,2020-10-04T04:23:44+00:00,"Campeche, Mexico",6004,830,5094.0
,Chiapas,Mexico,2020-10-04T04:23:44+00:00,"Chiapas, Mexico",6570,1020,5434.0
,Chihuahua,Mexico,2020-10-04T04:23:44+00:00,"Chihuahua, Mexico",11648,1412,9224.0
,Ciudad de Mexico,Mexico,2020-10-04T04:23:44+00:00,"Ciudad de Mexico, Mexico",129484,12252,108944.0
,Coahuila,Mexico,2020-10-04T04:23:44+00:00,"Coahuila, Mexico",27040,1926,23534.0
,Colima,Mexico,2020-10-04T04:23:44+00:00,"Colima, Mexico",5134,580,4028.0
,Durango,Mexico,2020-10-04T04:23:44+00:00,"Durango, Mexico",9277,645,7753.0
,Guanajuato,Mexico,2020-10-04T04:23:44+00:00,"Guanajuato, Mexico",41518,2962,36837.0
,Guerrero,Mexico,2020-10-04T04:23:44+00:00,"Guerrero, Mexico",19436,1906,16358.0
,Hidalgo,Mexico,2020-10-04T04:23:44+00:00,"Hidalgo, Mexico",12973,2005,10375.0
,Jalisco,Mexico,2020-10-04T04:23:44+00:00,"Jalisco, Mexico",27705,3374,21944.0
,Mexico,Mexico,2020-10-04T04:23:44+00:00,"Mexico, Mexico",82260,9511,68637.0
,Michoacan,Mexico,2020-10-04T04:23:44+00:00,"Michoacan, Mexico",20980,1674,18174.0
,Morelos,Mexico,2020-10-04T04:23:44+00:00,"Morelos, Mexico",5994,1105,4642.0
,Nayarit,Mexico,2020-10-04T04:23:44+00:00,"Nayarit, Mexico",6073,752,4959.0
,Nuevo Leon,Mexico,2020-10-04T04:23:44+00:00,"Nuevo Leon, Mexico",41256,3174,34323.0
,Oaxaca,Mexico,2020-10-04T04:23:44+00:00,"Oaxaca, Mexico",17422,1427,14925.0
,Puebla,Mexico,2020-10-04T04:23:44+00:00,"Puebla, Mexico",31574,4128,26463.0
,Queretaro,Mexico,2020-10-04T04:23:44+00:00,"Queretaro, Mexico",9418,1010,7578.0
,Quintana Roo,Mexico,2020-10-04T04:23:44+00:00,"Quintana Roo, Mexico",12063,1663,9863.0
,San Luis Potosi,Mexico,2020-10-04T04:23:44+00:00,"San Luis Potosi, Mexico",23515,1719,20947.0
,Sinaloa,Mexico,2020-10-04T04:23:44+00:00,"Sinaloa, Mexico",19032,3230,15054.0
,Sonora,Mexico,2020-10-04T04:23:44+00:00,"Sonora, Mexico",24925,2918,21188.0
,Tabasco,Mexico,2020-10-04T04:23:44+00:00,"Tabasco, Mexico",32133,2840,28570.0
,Tamaulipas,Mexico,2020-10-04T04:23:44+00:00,"Tamaulipas, Mexico",29342,2340,25997.0
,Tlaxcala,Mexico,2020-10-04T04:23:44+00:00,"Tlaxcala, Mexico",7588,1035,6365.0
,Veracruz,Mexico,2020-10-04T04:23:44+00:00,"Veracruz, Mexico",33708,4354,28180.0
,Yucatan,Mexico,2020-10-04T04:23:44+00:00,"Yucatan, Mexico",18660,1636,15907.0
,Zacatecas,Mexico,2020-10-04T04:23:44+00:00,"Zacatecas, Mexico",7673,735,6237.0
,,Moldova,2020-10-04T04:23:44+00:00,Moldova,55888,1353,40475.0
,,Monaco,2020-10-04T04:23:44+00:00,Monaco,222,2,188.0
,,Mongolia,2020-10-04T04:23:44+00:00,Mongolia,313,0,307.0
,,Montenegro,2020-10-04T04:23:44+00:00,Montenegro,11934,174,7803.0
,,Morocco,2020-10-04T04:23:44+00:00,Morocco,131228,2293,108687.0
,,Mozambique,2020-10-04T04:23:44+00:00,Mozambique,9049,64,5736.0
,,Namibia,2020-10-04T04:23:44+00:00,Namibia,11572,123,9419.0
,,Nepal,2020-10-04T04:23:44+00:00,Nepal,84570,528,62740.0
,Aruba,Netherlands,2020-10-04T04:23:44+00:00,"Aruba, Netherlands",4074,30,3474.0
,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-10-04T04:23:44+00:00,"Bonaire, Sint Eustatius and Saba, Netherlands",124,1,46.0
,Curacao,Netherlands,2020-10-04T04:23:44+00:00,"Curacao, Netherlands",429,1,213.0
,Drenthe,Netherlands,2020-10-04T04:23:44+00:00,"Drenthe, Netherlands",1379,51,
,Flevoland,Netherlands,2020-10-04T04:23:44+00:00,"Flevoland, Netherlands",2408,101,
,Friesland,Netherlands,2020-10-04T04:23:44+00:00,"Friesland, Netherlands",1852,70,
,Gelderland,Netherlands,2020-10-04T04:23:44+00:00,"Gelderland, Netherlands",12679,703,
,Groningen,Netherlands,2020-10-04T04:23:44+00:00,"Groningen, Netherlands",2147,20,
,Limburg,Netherlands,2020-10-04T04:23:44+00:00,"Limburg, Netherlands",7001,765,
,Noord-Brabant,Netherlands,2020-10-04T04:23:44+00:00,"Noord-Brabant, Netherlands",18980,1564,
,Noord-Holland,Netherlands,2020-10-04T04:23:44+00:00,"Noord-Holland, Netherlands",27047,870,
,Overijssel,Netherlands,2020-10-04T04:23:44+00:00,"Overijssel, Netherlands",5544,345,
,Sint Maarten,Netherlands,2020-10-04T04:23:44+00:00,"Sint Maarten, Netherlands",678,22,572.0
,Unknown,Netherlands,2020-10-04T04:23:44+00:00,"Unknown, Netherlands",1106,18,
,Utrecht,Netherlands,2020-10-04T04:23:44+00:00,"Utrecht, Netherlands",10639,450,
,Zeeland,Netherlands,2020-10-04T04:23:44+00:00,"Zeeland, Netherlands",1450,72,
,Zuid-Holland,Netherlands,2020-10-04T04:23:44+00:00,"Zuid-Holland, Netherlands",39657,1420,
,,New Zealand,2020-10-04T04:23:44+00:00,New Zealand,1854,25,1788.0
,,Nicaragua,2020-10-04T04:23:44+00:00,Nicaragua,5170,151,2913.0
,,Niger,2020-10-04T04:23:44+00:00,Niger,1200,69,1115.0
,,Nigeria,2020-10-04T04:23:44+00:00,Nigeria,59287,1113,50718.0
,,North Macedonia,2020-10-04T04:23:44+00:00,North Macedonia,18602,753,15264.0
,,Norway,2020-10-04T04:23:44+00:00,Norway,14362,275,11190.0
,,Oman,2020-10-04T04:23:44+00:00,Oman,98585,935,88528.0
,Azad Jammu and Kashmir,Pakistan,2020-10-04T04:23:44+00:00,"Azad Jammu and Kashmir, Pakistan",2816,76,2408.0
,Balochistan,Pakistan,2020-10-04T04:23:44+00:00,"Balochistan, Pakistan",15371,146,14402.0
,Gilgit-Baltistan,Pakistan,2020-10-04T04:23:44+00:00,"Gilgit-Baltistan, Pakistan",3828,88,3445.0
,Islamabad,Pakistan,2020-10-04T04:23:44+00:00,"Islamabad, Pakistan",16766,183,16034.0
,Khyber Pakhtunkhwa,Pakistan,2020-10-04T04:23:44+00:00,"Khyber Pakhtunkhwa, Pakistan",37973,1260,36152.0
,Punjab,Pakistan,2020-10-04T04:23:44+00:00,"Punjab, Pakistan",99812,2240,95716.0
,Sindh,Pakistan,2020-10-04T04:23:44+00:00,"Sindh, Pakistan",138050,2520,130811.0
,,Panama,2020-10-04T04:23:44+00:00,Panama,114653,2414,91195.0
,,Papua New Guinea,2020-10-04T04:23:44+00:00,Papua New Guinea,540,7,527.0
,,Paraguay,2020-10-04T04:23:44+00:00,Paraguay,43452,913,26512.0
,Amazonas,Peru,2020-10-04T04:23:44+00:00,"Amazonas, Peru",15095,213,
,Ancash,Peru,2020-10-04T04:23:44+00:00,"Ancash, Peru",23034,1303,
,Apurimac,Peru,2020-10-04T04:23:44+00:00,"Apurimac, Peru",4845,92,
,Arequipa,Peru,2020-10-04T04:23:44+00:00,"Arequipa, Peru",42109,1363,
,Ayacucho,Peru,2020-10-04T04:23:44+00:00,"Ayacucho, Peru",11643,302,
,Cajamarca,Peru,2020-10-04T04:23:44+00:00,"Cajamarca, Peru",20086,473,
,Callao,Peru,2020-10-04T04:23:44+00:00,"Callao, Peru",32915,1758,
,Cusco,Peru,2020-10-04T04:23:44+00:00,"Cusco, Peru",20688,423,
,Huancavelica,Peru,2020-10-04T04:23:44+00:00,"Huancavelica, Peru",6803,112,
,Huanuco,Peru,2020-10-04T04:23:44+00:00,"Huanuco, Peru",16196,380,
,Ica,Peru,2020-10-04T04:23:44+00:00,"Ica, Peru",27867,1601,
,Junin,Peru,2020-10-04T04:23:44+00:00,"Junin, Peru",20037,767,
,La Libertad,Peru,2020-10-04T04:23:44+00:00,"La Libertad, Peru",29327,2209,
,Lambayeque,Peru,2020-10-04T04:23:44+00:00,"Lambayeque, Peru",26455,1691,
,Lima,Peru,2020-10-04T04:23:44+00:00,"Lima, Peru",373982,14652,
,Loreto,Peru,2020-10-04T04:23:44+00:00,"Loreto, Peru",19330,950,
,Madre de Dios,Peru,2020-10-04T04:23:44+00:00,"Madre de Dios, Peru",8253,138,
,Moquegua,Peru,2020-10-04T04:23:44+00:00,"Moquegua, Peru",13367,266,
,Pasco,Peru,2020-10-04T04:23:44+00:00,"Pasco, Peru",5137,110,
,Piura,Peru,2020-10-04T04:23:44+00:00,"Piura, Peru",35469,1963,
,Puno,Peru,2020-10-04T04:23:44+00:00,"Puno, Peru",15127,302,
,San Martin,Peru,2020-10-04T04:23:44+00:00,"San Martin, Peru",18155,704,
,Tacna,Peru,2020-10-04T04:23:44+00:00,"Tacna, Peru",12043,216,
,Tumbes,Peru,2020-10-04T04:23:44+00:00,"Tumbes, Peru",7423,301,
,Ucayali,Peru,2020-10-04T04:23:44+00:00,"Ucayali, Peru",16178,320,
,Unknown,Peru,2020-10-04T04:23:44+00:00,"Unknown, Peru",0,0,695645.0
,,Philippines,2020-10-04T04:23:44+00:00,Philippines,319330,5678,255046.0
,,Poland,2020-10-04T04:23:44+00:00,Poland,98140,2604,72209.0
,,Portugal,2020-10-04T04:23:44+00:00,Portugal,78247,1995,49845.0
,,Qatar,2020-10-04T04:23:44+00:00,Qatar,126339,216,123302.0
,,Romania,2020-10-04T04:23:44+00:00,Romania,134065,4947,107058.0
,Adygea Republic,Russia,2020-10-04T04:23:44+00:00,"Adygea Republic, Russia",4186,35,3555.0
,Altai Krai,Russia,2020-10-04T04:23:44+00:00,"Altai Krai, Russia",14125,217,12750.0
,Altai Republic,Russia,2020-10-04T04:23:44+00:00,"Altai Republic, Russia",3769,12,2791.0
,Amur Oblast,Russia,2020-10-04T04:23:44+00:00,"Amur Oblast, Russia",4401,52,3919.0
,Arkhangelsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Arkhangelsk Oblast, Russia",13896,261,10257.0
,Astrakhan Oblast,Russia,2020-10-04T04:23:44+00:00,"Astrakhan Oblast, Russia",7251,118,6444.0
,Bashkortostan Republic,Russia,2020-10-04T04:23:44+00:00,"Bashkortostan Republic, Russia",8917,41,8557.0
,Belgorod Oblast,Russia,2020-10-04T04:23:44+00:00,"Belgorod Oblast, Russia",9067,58,8161.0
,Bryansk Oblast,Russia,2020-10-04T04:23:44+00:00,"Bryansk Oblast, Russia",9601,38,7749.0
,Buryatia Republic,Russia,2020-10-04T04:23:44+00:00,"Buryatia Republic, Russia",7126,72,6060.0
,Chechen Republic,Russia,2020-10-04T04:23:44+00:00,"Chechen Republic, Russia",2447,40,1908.0
,Chelyabinsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Chelyabinsk Oblast, Russia",15926,135,11834.0
,Chukotka Autonomous Okrug,Russia,2020-10-04T04:23:44+00:00,"Chukotka Autonomous Okrug, Russia",199,2,182.0
,Chuvashia Republic,Russia,2020-10-04T04:23:44+00:00,"Chuvashia Republic, Russia",8678,97,7318.0
,Dagestan Republic,Russia,2020-10-04T04:23:44+00:00,"Dagestan Republic, Russia",13684,640,11809.0
,Ingushetia Republic,Russia,2020-10-04T04:23:44+00:00,"Ingushetia Republic, Russia",5833,83,4812.0
,Irkutsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Irkutsk Oblast, Russia",19363,299,16375.0
,Ivanovo Oblast,Russia,2020-10-04T04:23:44+00:00,"Ivanovo Oblast, Russia",8881,137,7061.0
,Jewish Autonomous Okrug,Russia,2020-10-04T04:23:44+00:00,"Jewish Autonomous Okrug, Russia",983,14,693.0
,Kabardino-Balkarian Republic,Russia,2020-10-04T04:23:44+00:00,"Kabardino-Balkarian Republic, Russia",7820,96,6548.0
,Kaliningrad Oblast,Russia,2020-10-04T04:23:44+00:00,"Kaliningrad Oblast, Russia",4570,80,3421.0
,Kalmykia Republic,Russia,2020-10-04T04:23:44+00:00,"Kalmykia Republic, Russia",6657,75,3986.0
,Kaluga Oblast,Russia,2020-10-04T04:23:44+00:00,"Kaluga Oblast, Russia",9376,74,7724.0
,Kamchatka Krai,Russia,2020-10-04T04:23:44+00:00,"Kamchatka Krai, Russia",4572,70,3333.0
,Karachay-Cherkess Republic,Russia,2020-10-04T04:23:44+00:00,"Karachay-Cherkess Republic, Russia",7274,29,4895.0
,Karelia Republic,Russia,2020-10-04T04:23:44+00:00,"Karelia Republic, Russia",4132,38,2995.0
,Kemerovo Oblast,Russia,2020-10-04T04:23:44+00:00,"Kemerovo Oblast, Russia",10339,110,7503.0
,Khabarovsk Krai,Russia,2020-10-04T04:23:44+00:00,"Khabarovsk Krai, Russia",12316,107,9886.0
,Khakassia Republic,Russia,2020-10-04T04:23:44+00:00,"Khakassia Republic, Russia",4513,48,3873.0
,Khanty-Mansi Autonomous Okrug,Russia,2020-10-04T04:23:44+00:00,"Khanty-Mansi Autonomous Okrug, Russia",22966,190,21347.0
,Kirov Oblast,Russia,2020-10-04T04:23:44+00:00,"Kirov Oblast, Russia",8745,134,5817.0
,Komi Republic,Russia,2020-10-04T04:23:44+00:00,"Komi Republic, Russia",8632,120,7168.0
,Kostroma Oblast,Russia,2020-10-04T04:23:44+00:00,"Kostroma Oblast, Russia",4902,79,3535.0
,Krasnodar Krai,Russia,2020-10-04T04:23:44+00:00,"Krasnodar Krai, Russia",14290,289,10635.0
,Krasnoyarsk Krai,Russia,2020-10-04T04:23:44+00:00,"Krasnoyarsk Krai, Russia",20345,557,15553.0
,Kurgan Oblast,Russia,2020-10-04T04:23:44+00:00,"Kurgan Oblast, Russia",3911,34,3326.0
,Kursk Oblast,Russia,2020-10-04T04:23:44+00:00,"Kursk Oblast, Russia",8262,58,6828.0
,Leningrad Oblast,Russia,2020-10-04T04:23:44+00:00,"Leningrad Oblast, Russia",8405,100,5631.0
,Lipetsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Lipetsk Oblast, Russia",6231,46,5490.0
,Magadan Oblast,Russia,2020-10-04T04:23:44+00:00,"Magadan Oblast, Russia",3049,26,2362.0
,Mari El Republic,Russia,2020-10-04T04:23:44+00:00,"Mari El Republic, Russia",4929,51,4300.0
,Mordovia Republic,Russia,2020-10-04T04:23:44+00:00,"Mordovia Republic, Russia",6553,42,5466.0
,Moscow,Russia,2020-10-04T04:23:44+00:00,"Moscow, Russia",300613,5314,252087.0
,Moscow Oblast,Russia,2020-10-04T04:23:44+00:00,"Moscow Oblast, Russia",74335,1358,56795.0
,Murmansk Oblast,Russia,2020-10-04T04:23:44+00:00,"Murmansk Oblast, Russia",15270,225,12642.0
,Nenets Autonomous Okrug,Russia,2020-10-04T04:23:44+00:00,"Nenets Autonomous Okrug, Russia",336,0,132.0
,Nizhny Novgorod Oblast,Russia,2020-10-04T04:23:44+00:00,"Nizhny Novgorod Oblast, Russia",32975,586,28659.0
,North Ossetia - Alania Republic,Russia,2020-10-04T04:23:44+00:00,"North Ossetia - Alania Republic, Russia",5924,70,4840.0
,Novgorod Oblast,Russia,2020-10-04T04:23:44+00:00,"Novgorod Oblast, Russia",5415,86,3822.0
,Novosibirsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Novosibirsk Oblast, Russia",13393,461,12117.0
,Omsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Omsk Oblast, Russia",11311,305,10111.0
,Orel Oblast,Russia,2020-10-04T04:23:44+00:00,"Orel Oblast, Russia",8777,132,7164.0
,Orenburg Oblast,Russia,2020-10-04T04:23:44+00:00,"Orenburg Oblast, Russia",13183,87,12005.0
,Penza Oblast,Russia,2020-10-04T04:23:44+00:00,"Penza Oblast, Russia",11174,137,9118.0
,Perm Krai,Russia,2020-10-04T04:23:44+00:00,"Perm Krai, Russia",10077,288,6890.0
,Primorsky Krai,Russia,2020-10-04T04:23:44+00:00,"Primorsky Krai, Russia",11970,119,10333.0
,Pskov Oblast,Russia,2020-10-04T04:23:44+00:00,"Pskov Oblast, Russia",5562,66,4113.0
,Rostov Oblast,Russia,2020-10-04T04:23:44+00:00,"Rostov Oblast, Russia",22571,523,17976.0
,Ryazan Oblast,Russia,2020-10-04T04:23:44+00:00,"Ryazan Oblast, Russia",8319,52,6788.0
,Saint Petersburg,Russia,2020-10-04T04:23:44+00:00,"Saint Petersburg, Russia",43966,3034,29547.0
,Sakha (Yakutiya) Republic,Russia,2020-10-04T04:23:44+00:00,"Sakha (Yakutiya) Republic, Russia",9650,97,7151.0
,Sakhalin Oblast,Russia,2020-10-04T04:23:44+00:00,"Sakhalin Oblast, Russia",5760,0,4081.0
,Samara Oblast,Russia,2020-10-04T04:23:44+00:00,"Samara Oblast, Russia",12107,203,9458.0
,Saratov Oblast,Russia,2020-10-04T04:23:44+00:00,"Saratov Oblast, Russia",15877,109,10722.0
,Smolensk Oblast,Russia,2020-10-04T04:23:44+00:00,"Smolensk Oblast, Russia",6697,144,5763.0
,Stavropol Krai,Russia,2020-10-04T04:23:44+00:00,"Stavropol Krai, Russia",16528,331,11869.0
,Sverdlovsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Sverdlovsk Oblast, Russia",29640,611,22063.0
,Tambov Oblast,Russia,2020-10-04T04:23:44+00:00,"Tambov Oblast, Russia",7865,46,6761.0
,Tatarstan Republic,Russia,2020-10-04T04:23:44+00:00,"Tatarstan Republic, Russia",7311,51,6240.0
,Tomsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Tomsk Oblast, Russia",7768,87,6406.0
,Tula Oblast,Russia,2020-10-04T04:23:44+00:00,"Tula Oblast, Russia",10266,377,9299.0
,Tver Oblast,Russia,2020-10-04T04:23:44+00:00,"Tver Oblast, Russia",6518,254,4597.0
,Tyumen Oblast,Russia,2020-10-04T04:23:44+00:00,"Tyumen Oblast, Russia",9765,40,7705.0
,Tyva Republic,Russia,2020-10-04T04:23:44+00:00,"Tyva Republic, Russia",7868,84,6878.0
,Udmurt Republic,Russia,2020-10-04T04:23:44+00:00,"Udmurt Republic, Russia",5594,73,3903.0
,Ulyanovsk Oblast,Russia,2020-10-04T04:23:44+00:00,"Ulyanovsk Oblast, Russia",15869,172,13425.0
,Vladimir Oblast,Russia,2020-10-04T04:23:44+00:00,"Vladimir Oblast, Russia",7429,223,5973.0
,Volgograd Oblast,Russia,2020-10-04T04:23:44+00:00,"Volgograd Oblast, Russia",15474,151,13623.0
,Vologda Oblast,Russia,2020-10-04T04:23:44+00:00,"Vologda Oblast, Russia",4780,49,3831.0
,Voronezh Oblast,Russia,2020-10-04T04:23:44+00:00,"Voronezh Oblast, Russia",18527,188,16663.0
,Yamalo-Nenets Autonomous Okrug,Russia,2020-10-04T04:23:44+00:00,"Yamalo-Nenets Autonomous Okrug, Russia",15803,101,13511.0
,Yaroslavl Oblast,Russia,2020-10-04T04:23:44+00:00,"Yaroslavl Oblast, Russia",8760,46,8208.0
,Zabaykalsky Krai,Russia,2020-10-04T04:23:44+00:00,"Zabaykalsky Krai, Russia",6514,69,5123.0
,,Rwanda,2020-10-04T04:23:44+00:00,Rwanda,4852,29,3211.0
,,Saint Kitts and Nevis,2020-10-04T04:23:44+00:00,Saint Kitts and Nevis,19,0,17.0
,,Saint Lucia,2020-10-04T04:23:44+00:00,Saint Lucia,27,0,27.0
,,Saint Vincent and the Grenadines,2020-10-04T04:23:44+00:00,Saint Vincent and the Grenadines,64,0,64.0
,,San Marino,2020-10-04T04:23:44+00:00,San Marino,732,42,680.0
,,Sao Tome and Principe,2020-10-04T04:23:44+00:00,Sao Tome and Principe,913,15,886.0
,,Saudi Arabia,2020-10-04T04:23:44+00:00,Saudi Arabia,335997,4850,320974.0
,,Senegal,2020-10-04T04:23:44+00:00,Senegal,15068,312,12751.0
,,Serbia,2020-10-04T04:23:44+00:00,Serbia,33842,753,
,,Seychelles,2020-10-04T04:23:44+00:00,Seychelles,146,0,143.0
,,Sierra Leone,2020-10-04T04:23:44+00:00,Sierra Leone,2259,72,1704.0
,,Singapore,2020-10-04T04:23:44+00:00,Singapore,57800,27,57562.0
,,Slovakia,2020-10-04T04:23:44+00:00,Slovakia,12321,54,4793.0
,,Slovenia,2020-10-04T04:23:44+00:00,Slovenia,6330,155,4041.0
,,Somalia,2020-10-04T04:23:44+00:00,Somalia,3593,99,3001.0
,,South Africa,2020-10-04T04:23:44+00:00,South Africa,679716,16938,612763.0
,,South Sudan,2020-10-04T04:23:44+00:00,South Sudan,2715,50,1290.0
,Andalusia,Spain,2020-10-04T04:23:44+00:00,"Andalusia, Spain",65340,1867,10671.0
